row,speed,bg_color,humanPaddleSize,aiPaddleSize,humanScore,aiScore,guess,tutorial,practice,rt,trial_index,time_elapsed,trial_type,button_pressed,response,responses,worker_id,fg_color,question,round,phase
153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2011,24,280925,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
154,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1315,25,282240,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2580,26,284822,html-slider-response,NULL,72,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
156,17,#3077FF,0.5,1,0,1,3,NULL,NULL,NULL,27,301977,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,6,real-level
157,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1695,28,303672,html-button-response,1,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
158,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,964,29,304636,html-button-response,1,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3198,30,307834,html-slider-response,NULL,39,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
160,17,#3077FF,1.2,1,1,0,3,NULL,NULL,NULL,31,326854,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,7,real-level
161,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1911,32,328767,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
162,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1647,33,330414,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2966,34,333381,html-slider-response,NULL,85,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
164,15,#3077FF,0.5,1,1,0,3,NULL,NULL,NULL,35,348468,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,8,real-level
165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1411,36,349881,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1799,37,351681,html-button-response,1,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2729,38,354410,html-slider-response,NULL,62,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
168,17,#3077FF,0.5,1,0,0,3,NULL,NULL,NULL,39,373597,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,9,real-level
169,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1480,40,375077,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
170,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1014,41,376092,html-button-response,1,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
171,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2696,42,378789,html-slider-response,NULL,73,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
172,15,#3077FF,1.2,1,0,0,3,NULL,NULL,NULL,43,394012,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,10,real-level
173,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1513,44,395526,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1498,45,397024,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3229,46,400255,html-slider-response,NULL,72,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
176,17,#3077FF,1.9,1,1,1,3,NULL,NULL,NULL,47,417542,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,11,real-level
177,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1829,48,419372,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
178,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,963,49,420335,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
179,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3413,50,423749,html-slider-response,NULL,31,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
180,17,#3077FF,0.5,1,1,1,3,NULL,NULL,NULL,51,440988,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,12,real-level
181,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1746,52,442734,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
182,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1197,53,443932,html-button-response,2,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2979,54,446911,html-slider-response,NULL,31,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
184,13,#3077FF,1.2,1,1,0,3,NULL,NULL,NULL,55,465082,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,13,real-level
185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1547,56,466630,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1163,57,467794,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2630,58,470424,html-slider-response,NULL,41,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
188,17,#3077FF,0.5,1,0,1,3,NULL,NULL,NULL,59,487563,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,14,real-level
189,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2060,60,489624,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
190,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1216,61,490841,html-button-response,2,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
191,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2529,62,493371,html-slider-response,NULL,33,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
192,13,#3077FF,0.5,1,0,1,3,NULL,NULL,NULL,63,510894,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,15,real-level
193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1411,64,512306,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
194,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1283,65,513589,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
195,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2747,66,516336,html-slider-response,NULL,39,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
196,17,#3077FF,1.9,1,1,0,3,NULL,NULL,NULL,67,533524,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,16,real-level
197,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1862,68,535386,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
198,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1681,69,537068,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1454,70,538523,html-slider-response,NULL,50,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
200,17,#3077FF,1.9,1,1,0,3,NULL,NULL,NULL,71,557969,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,17,real-level
201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1754,72,559724,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1039,73,560763,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2721,74,563484,html-slider-response,NULL,73,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
204,13,#3077FF,1.9,1,0,0,,NULL,NULL,NULL,75,580866,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,18,real-level
205,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2109,76,582976,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
206,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1649,77,584626,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2289,78,586916,html-slider-response,NULL,62,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
208,15,#3077FF,0.5,1,0,0,3,NULL,NULL,NULL,79,604262,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,19,real-level
209,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1799,80,606061,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
210,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1674,81,607737,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
211,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5565,82,613302,html-slider-response,NULL,67,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
212,15,#3077FF,1.9,1,0,1,,NULL,NULL,NULL,83,628424,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,20,real-level
213,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1378,84,629803,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
214,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,949,85,630753,html-button-response,1,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
215,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2437,86,633190,html-slider-response,NULL,66,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
216,15,#3077FF,1.2,1,1,0,3,NULL,NULL,NULL,87,648340,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,21,real-level
217,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2012,88,650353,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5679,89,656032,html-button-response,1,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
219,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2462,90,658495,html-slider-response,NULL,34,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
220,15,#3077FF,1.2,1,2,0,3,NULL,NULL,NULL,91,675982,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,22,real-level
221,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1529,92,677511,html-button-response,1,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
222,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1432,93,678944,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2496,94,681441,html-slider-response,NULL,71,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
224,17,#3077FF,1.9,1,0,2,3,NULL,NULL,NULL,95,700678,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,23,real-level
225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6475,96,707154,html-button-response,1,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
226,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17318,97,724473,html-button-response,1,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
227,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2745,98,727219,html-slider-response,NULL,42,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
228,13,#3077FF,1.2,1,0,0,3,NULL,NULL,NULL,99,744406,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,24,real-level
229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1978,100,746385,html-button-response,1,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
230,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1865,101,748250,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
231,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3295,102,751546,html-slider-response,NULL,35,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
232,15,#3077FF,0.5,1,0,2,3,NULL,NULL,NULL,103,766735,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,25,real-level
233,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1963,104,768699,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
234,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,962,105,769661,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2647,106,772310,html-slider-response,NULL,59,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
236,17,#3077FF,1.9,1,2,1,3,NULL,NULL,NULL,107,791647,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,26,real-level
237,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6390,108,798038,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
238,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1983,109,800021,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3506,110,803528,html-slider-response,NULL,32,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
240,15,#3077FF,1.9,1,0,0,3,NULL,NULL,NULL,111,820839,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,27,real-level
241,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1248,112,822088,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
242,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,732,113,822820,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
243,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2760,114,825580,html-slider-response,NULL,74,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
244,15,#3077FF,0.5,1,0,0,,NULL,NULL,NULL,115,840688,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,28,real-level
245,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3278,116,843968,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
246,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,930,117,844899,html-button-response,2,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2097,118,846996,html-slider-response,NULL,73,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
248,17,#3077FF,1.9,1,1,0,3,NULL,NULL,NULL,119,864267,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,29,real-level
249,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1529,120,865797,html-button-response,1,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2130,121,867928,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
251,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1404,122,869333,html-slider-response,NULL,50,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
252,13,#3077FF,1.9,1,0,0,3,NULL,NULL,NULL,123,884350,pong,NULL,NULL,NULL,5af170135847970001e3409a,mediumorchid,NULL,30,real-level
253,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1561,124,885911,html-button-response,1,NULL,NULL,5af170135847970001e3409a,NULL,length,0,NULL
254,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1133,125,887044,html-button-response,0,NULL,NULL,5af170135847970001e3409a,NULL,difficulty,0,NULL
255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2366,126,889410,html-slider-response,NULL,83,NULL,5af170135847970001e3409a,NULL,performance,0,NULL
256,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60377,127,949784,survey-text,NULL,NULL,"{"Q0":"All the time and speeds were the same but depending on how hard the level was peoples answers would differ."}",5af170135847970001e3409a,NULL,hypothesis,NULL,NULL
257,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8441,0,8441,html-keyboard-response,NULL,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,NULL,NULL,NULL
258,13,#3077FF,1.2,1,0,4,2,1,0,NULL,1,154824,pong,NULL,NULL,NULL,5bb79d3eaec839000195e9f8,mediumorchid,NULL,NULL,NULL
259,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2592,2,157416,html-keyboard-response,NULL,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,NULL,NULL,NULL
260,17,#3077FF,1.9,1,1,1,2,NULL,1,NULL,3,168508,pong,NULL,NULL,NULL,5bb79d3eaec839000195e9f8,mediumorchid,NULL,NULL,NULL
261,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1348,4,169856,html-keyboard-response,NULL,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,NULL,NULL,NULL
262,15,#3077FF,1.9,1,0,0,1,NULL,1,NULL,5,178933,pong,NULL,NULL,NULL,5bb79d3eaec839000195e9f8,mediumorchid,NULL,NULL,NULL
263,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23331,6,202265,html-keyboard-response,NULL,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,NULL,NULL,NULL
264,17,#3077FF,0.5,1,1,3,3,NULL,NULL,NULL,7,210818,pong,NULL,NULL,NULL,5bb79d3eaec839000195e9f8,mediumorchid,NULL,1,real-level
265,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2700,8,213519,html-button-response,0,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,length,0,NULL
266,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2057,9,215576,html-button-response,1,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,difficulty,0,NULL
267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2994,10,218571,html-slider-response,NULL,22,NULL,5bb79d3eaec839000195e9f8,NULL,performance,0,NULL
268,17,#3077FF,1.9,1,0,0,,NULL,NULL,NULL,11,227187,pong,NULL,NULL,NULL,5bb79d3eaec839000195e9f8,mediumorchid,NULL,2,real-level
269,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2378,12,229565,html-button-response,0,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,length,0,NULL
270,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1201,13,230766,html-button-response,0,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,difficulty,0,NULL
271,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2326,14,233092,html-slider-response,NULL,86,NULL,5bb79d3eaec839000195e9f8,NULL,performance,0,NULL
272,15,#3077FF,1.9,1,1,0,3,NULL,NULL,NULL,15,240828,pong,NULL,NULL,NULL,5bb79d3eaec839000195e9f8,mediumorchid,NULL,3,real-level
273,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1268,16,242096,html-button-response,0,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,length,0,NULL
274,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,843,17,242939,html-button-response,1,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,difficulty,0,NULL
275,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24349,18,267288,html-slider-response,NULL,68,NULL,5bb79d3eaec839000195e9f8,NULL,performance,0,NULL
276,17,#3077FF,1.9,1,1,0,1,NULL,NULL,NULL,19,276787,pong,NULL,NULL,NULL,5bb79d3eaec839000195e9f8,mediumorchid,NULL,4,real-level
277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1495,20,278283,html-button-response,0,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,length,0,NULL
278,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1691,21,279974,html-button-response,1,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,difficulty,0,NULL
279,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1566,22,281540,html-slider-response,NULL,32,NULL,5bb79d3eaec839000195e9f8,NULL,performance,0,NULL
280,15,#3077FF,0.5,1,1,0,2,NULL,NULL,NULL,23,290371,pong,NULL,NULL,NULL,5bb79d3eaec839000195e9f8,mediumorchid,NULL,5,real-level
281,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,919,24,291290,html-button-response,0,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,length,0,NULL
282,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2079,25,293369,html-button-response,1,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,difficulty,0,NULL
283,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23698,26,317067,html-slider-response,NULL,65,NULL,5bb79d3eaec839000195e9f8,NULL,performance,0,NULL
284,17,#3077FF,0.5,1,0,2,2,NULL,NULL,NULL,27,325731,pong,NULL,NULL,NULL,5bb79d3eaec839000195e9f8,mediumorchid,NULL,6,real-level
285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,937,28,326668,html-button-response,0,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,length,0,NULL
286,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,997,29,327665,html-button-response,2,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,difficulty,0,NULL
287,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1702,30,329367,html-slider-response,NULL,24,NULL,5bb79d3eaec839000195e9f8,NULL,performance,0,NULL
288,15,#3077FF,1.2,1,0,1,,NULL,NULL,NULL,31,336882,pong,NULL,NULL,NULL,5bb79d3eaec839000195e9f8,mediumorchid,NULL,7,real-level
289,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,999,32,337881,html-button-response,0,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,length,0,NULL
290,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,852,33,338733,html-button-response,1,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,difficulty,0,NULL
291,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1275,34,340008,html-slider-response,NULL,50,NULL,5bb79d3eaec839000195e9f8,NULL,performance,0,NULL
292,15,#3077FF,0.5,1,2,0,1,NULL,NULL,NULL,35,348674,pong,NULL,NULL,NULL,5bb79d3eaec839000195e9f8,mediumorchid,NULL,8,real-level
293,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1065,36,349739,html-button-response,0,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,length,0,NULL
294,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1155,37,350894,html-button-response,1,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,difficulty,0,NULL
295,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2148,38,353042,html-slider-response,NULL,67,NULL,5bb79d3eaec839000195e9f8,NULL,performance,0,NULL
296,13,#3077FF,1.2,1,0,0,3,NULL,NULL,NULL,39,360508,pong,NULL,NULL,NULL,5bb79d3eaec839000195e9f8,mediumorchid,NULL,9,real-level
297,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,776,40,361284,html-button-response,0,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,length,0,NULL
298,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,889,41,362173,html-button-response,1,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,difficulty,0,NULL
299,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1671,42,363844,html-slider-response,NULL,63,NULL,5bb79d3eaec839000195e9f8,NULL,performance,0,NULL
300,15,#3077FF,0.5,1,0,1,1,NULL,NULL,NULL,43,371424,pong,NULL,NULL,NULL,5bb79d3eaec839000195e9f8,mediumorchid,NULL,10,real-level
301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,798,44,372222,html-button-response,0,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,length,0,NULL
302,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1095,45,373317,html-button-response,1,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,difficulty,0,NULL
303,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29794,46,403111,html-slider-response,NULL,66,NULL,5bb79d3eaec839000195e9f8,NULL,performance,0,NULL
304,17,#3077FF,1.2,1,1,0,1,NULL,NULL,NULL,47,411709,pong,NULL,NULL,NULL,5bb79d3eaec839000195e9f8,mediumorchid,NULL,11,real-level
305,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1113,48,412822,html-button-response,0,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,length,0,NULL
306,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,473,49,413295,html-button-response,2,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,difficulty,0,NULL
307,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2276,50,415571,html-slider-response,NULL,42,NULL,5bb79d3eaec839000195e9f8,NULL,performance,0,NULL
308,13,#3077FF,1.9,1,0,0,1,NULL,NULL,NULL,51,424185,pong,NULL,NULL,NULL,5bb79d3eaec839000195e9f8,mediumorchid,NULL,12,real-level
309,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1114,52,425300,html-button-response,0,NULL,NULL,5bb79d3eaec839000195e9f8,NULL,length,0,NULL
